"DateTime","Temperature","Light"
"1/2/14 5:01:00 PM","-0.5",""
"1/2/14 9:01:00 PM","-0.5",""
"1/3/14 1:01:00 AM","-0.5",""
"1/3/14 5:01:00 AM","-0.5",""
"1/3/14 9:01:00 AM","-0.5",""
"1/3/14 1:01:00 PM","-0.5",""
"1/3/14 5:01:00 PM","-0.5",""
"1/3/14 9:01:00 PM","-0.5",""
"1/4/14 1:01:00 AM","-0.5",""
"1/4/14 5:01:00 AM","-0.5",""
"1/4/14 9:01:00 AM","-0.5",""
"1/4/14 1:01:00 PM","-0.5",""
"1/4/14 5:01:00 PM","-0.5",""
"1/4/14 9:01:00 PM","-0.5",""
"1/5/14 1:01:00 AM","-0.5",""
"1/5/14 5:01:00 AM","-0.5",""
"1/5/14 9:01:00 AM","-0.5",""
"1/5/14 1:01:00 PM","-0.5",""
"1/5/14 5:01:00 PM","-0.5",""
"1/5/14 9:01:00 PM","-0.5",""
"1/6/14 1:01:00 AM","-1",""
"1/6/14 5:01:00 AM","-1",""
"1/6/14 9:01:00 AM","-1",""
"1/6/14 1:01:00 PM","-1",""
"1/6/14 5:01:00 PM","-1",""
"1/6/14 9:01:00 PM","-1",""
"1/7/14 1:01:00 AM","-1",""
"1/7/14 5:01:00 AM","-1",""
"1/7/14 9:01:00 AM","-1",""
"1/7/14 1:01:00 PM","-1",""
"1/7/14 5:01:00 PM","-1",""
"1/7/14 9:01:00 PM","-1",""
"1/8/14 1:01:00 AM","-1",""
"1/8/14 5:01:00 AM","-1",""
"1/8/14 9:01:00 AM","-1",""
"1/8/14 1:01:00 PM","-1",""
"1/8/14 5:01:00 PM","-1",""
"1/8/14 9:01:00 PM","-1",""
"1/9/14 1:01:00 AM","-1",""
"1/9/14 5:01:00 AM","-1",""
"1/9/14 9:01:00 AM","-1",""
"1/9/14 1:01:00 PM","-1",""
"1/9/14 5:01:00 PM","-1",""
"1/9/14 9:01:00 PM","-1",""
"1/10/14 1:01:00 AM","-1",""
"1/10/14 5:01:00 AM","-1",""
"1/10/14 9:01:00 AM","-1",""
"1/10/14 1:01:00 PM","-1",""
"1/10/14 5:01:00 PM","-1",""
"1/10/14 9:01:00 PM","-1",""
"1/11/14 1:01:00 AM","-1",""
"1/11/14 5:01:00 AM","-1",""
"1/11/14 9:01:00 AM","-1",""
"1/11/14 1:01:00 PM","-1",""
"1/11/14 5:01:00 PM","-1",""
"1/11/14 9:01:00 PM","-1",""
"1/12/14 1:01:00 AM","-1",""
"1/12/14 5:01:00 AM","-1",""
"1/12/14 9:01:00 AM","-1",""
"1/12/14 1:01:00 PM","-1",""
"1/12/14 5:01:00 PM","-1",""
"1/12/14 9:01:00 PM","-1",""
"1/13/14 1:01:00 AM","-1",""
"1/13/14 5:01:00 AM","-1",""
"1/13/14 9:01:00 AM","-1",""
"1/13/14 1:01:00 PM","-1",""
"1/13/14 5:01:00 PM","-1",""
"1/13/14 9:01:00 PM","-1",""
"1/14/14 1:01:00 AM","-1",""
"1/14/14 5:01:00 AM","-1",""
"1/14/14 9:01:00 AM","-1",""
"1/14/14 1:01:00 PM","-1",""
"1/14/14 5:01:00 PM","-1",""
"1/14/14 9:01:00 PM","-1",""
"1/15/14 1:01:00 AM","-1",""
"1/15/14 5:01:00 AM","-1",""
"1/15/14 9:01:00 AM","-1",""
"1/15/14 1:01:00 PM","-1",""
"1/15/14 5:01:00 PM","-1",""
"1/15/14 9:01:00 PM","-1",""
"1/16/14 1:01:00 AM","-1",""
"1/16/14 5:01:00 AM","-1",""
"1/16/14 9:01:00 AM","-1",""
"1/16/14 1:01:00 PM","-1",""
"1/16/14 5:01:00 PM","-1",""
"1/16/14 9:01:00 PM","-1",""
"1/17/14 1:01:00 AM","-1",""
"1/17/14 5:01:00 AM","-1",""
"1/17/14 9:01:00 AM","-1",""
"1/17/14 1:01:00 PM","-1",""
"1/17/14 5:01:00 PM","-1",""
"1/17/14 9:01:00 PM","-1",""
"1/18/14 1:01:00 AM","-1",""
"1/18/14 5:01:00 AM","-1",""
"1/18/14 9:01:00 AM","-1",""
"1/18/14 1:01:00 PM","-1",""
"1/18/14 5:01:00 PM","-1",""
"1/18/14 9:01:00 PM","-1",""
"1/19/14 1:01:00 AM","-1",""
"1/19/14 5:01:00 AM","-1",""
"1/19/14 9:01:00 AM","-1",""
"1/19/14 1:01:00 PM","-1",""
"1/19/14 5:01:00 PM","-1",""
"1/19/14 9:01:00 PM","-1",""
"1/20/14 1:01:00 AM","-1",""
"1/20/14 5:01:00 AM","-1",""
"1/20/14 9:01:00 AM","-1",""
"1/20/14 1:01:00 PM","-1",""
"1/20/14 5:01:00 PM","-1",""
"1/20/14 9:01:00 PM","-1",""
"1/21/14 1:01:00 AM","-1",""
"1/21/14 5:01:00 AM","-1",""
"1/21/14 9:01:00 AM","-1",""
"1/21/14 1:01:00 PM","-1",""
"1/21/14 5:01:00 PM","-1",""
"1/21/14 9:01:00 PM","-1",""
"1/22/14 1:01:00 AM","-1",""
"1/22/14 5:01:00 AM","-1",""
"1/22/14 9:01:00 AM","-1",""
"1/22/14 1:01:00 PM","-1",""
"1/22/14 5:01:00 PM","-1",""
"1/22/14 9:01:00 PM","-1",""
"1/23/14 1:01:00 AM","-1",""
"1/23/14 5:01:00 AM","-1",""
"1/23/14 9:01:00 AM","-1",""
"1/23/14 1:01:00 PM","-1",""
"1/23/14 5:01:00 PM","-1",""
"1/23/14 9:01:00 PM","-1",""
"1/24/14 1:01:00 AM","-1",""
"1/24/14 5:01:00 AM","-1",""
"1/24/14 9:01:00 AM","-1",""
"1/24/14 1:01:00 PM","-1",""
"1/24/14 5:01:00 PM","-1",""
"1/24/14 9:01:00 PM","-1",""
"1/25/14 1:01:00 AM","-1.5",""
"1/25/14 5:01:00 AM","-1.5",""
"1/25/14 9:01:00 AM","-1.5",""
"1/25/14 1:01:00 PM","-1.5",""
"1/25/14 5:01:00 PM","-1.5",""
"1/25/14 9:01:00 PM","-1.5",""
"1/26/14 1:01:00 AM","-1.5",""
"1/26/14 5:01:00 AM","-1.5",""
"1/26/14 9:01:00 AM","-1.5",""
"1/26/14 1:01:00 PM","-1",""
"1/26/14 5:01:00 PM","-1.5",""
"1/26/14 9:01:00 PM","-1",""
"1/27/14 1:01:00 AM","-1",""
"1/27/14 5:01:00 AM","-1",""
"1/27/14 9:01:00 AM","-1",""
"1/27/14 1:01:00 PM","-1",""
"1/27/14 5:01:00 PM","-1",""
"1/27/14 9:01:00 PM","-1",""
"1/28/14 1:01:00 AM","-1",""
"1/28/14 5:01:00 AM","-1",""
"1/28/14 9:01:00 AM","-1",""
"1/28/14 1:01:00 PM","-1",""
"1/28/14 5:01:00 PM","-1",""
"1/28/14 9:01:00 PM","-1.5",""
"1/29/14 1:01:00 AM","-1.5",""
"1/29/14 5:01:00 AM","-1.5",""
"1/29/14 9:01:00 AM","-1.5",""
"1/29/14 1:01:00 PM","-1.5",""
"1/29/14 5:01:00 PM","-1.5",""
"1/29/14 9:01:00 PM","-1.5",""
"1/30/14 1:01:00 AM","-1.5",""
"1/30/14 5:01:00 AM","-1.5",""
"1/30/14 9:01:00 AM","-1.5",""
"1/30/14 1:01:00 PM","-1.5",""
"1/30/14 5:01:00 PM","-1.5",""
"1/30/14 9:01:00 PM","-1.5",""
"1/31/14 1:01:00 AM","-1.5",""
"1/31/14 5:01:00 AM","-1.5",""
"1/31/14 9:01:00 AM","-1.5",""
"1/31/14 1:01:00 PM","-1.5",""
"1/31/14 5:01:00 PM","-1.5",""
"1/31/14 9:01:00 PM","-1.5",""
"2/1/14 1:01:00 AM","-1.5",""
"2/1/14 5:01:00 AM","-1.5",""
"2/1/14 9:01:00 AM","-1.5",""
"2/1/14 1:01:00 PM","-1",""
"2/1/14 5:01:00 PM","-1",""
"2/1/14 9:01:00 PM","-1",""
"2/2/14 1:01:00 AM","-1",""
"2/2/14 5:01:00 AM","-1",""
"2/2/14 9:01:00 AM","-1.5",""
"2/2/14 1:01:00 PM","-1.5",""
"2/2/14 5:01:00 PM","-1.5",""
"2/2/14 9:01:00 PM","-1.5",""
"2/3/14 1:01:00 AM","-1.5",""
"2/3/14 5:01:00 AM","-1.5",""
"2/3/14 9:01:00 AM","-1.5",""
"2/3/14 1:01:00 PM","-1.5",""
"2/3/14 5:01:00 PM","-1.5",""
"2/3/14 9:01:00 PM","-1.5",""
"2/4/14 1:01:00 AM","-1.5",""
"2/4/14 5:01:00 AM","-1.5",""
"2/4/14 9:01:00 AM","-1.5",""
"2/4/14 1:01:00 PM","-1.5",""
"2/4/14 5:01:00 PM","-1.5",""
"2/4/14 9:01:00 PM","-1.5",""
"2/5/14 1:01:00 AM","-1.5",""
"2/5/14 5:01:00 AM","-1.5",""
"2/5/14 9:01:00 AM","-1.5",""
"2/5/14 1:01:00 PM","-1.5",""
"2/5/14 5:01:00 PM","-1.5",""
"2/5/14 9:01:00 PM","-1.5",""
"2/6/14 1:01:00 AM","-1.5",""
"2/6/14 5:01:00 AM","-1.5",""
"2/6/14 9:01:00 AM","-1.5",""
"2/6/14 1:01:00 PM","-1.5",""
"2/6/14 5:01:00 PM","-1.5",""
"2/6/14 9:01:00 PM","-1.5",""
"2/7/14 1:01:00 AM","-1.5",""
"2/7/14 5:01:00 AM","-1.5",""
"2/7/14 9:01:00 AM","-1.5",""
"2/7/14 1:01:00 PM","-1.5",""
"2/7/14 5:01:00 PM","-1.5",""
"2/7/14 9:01:00 PM","-1.5",""
"2/8/14 1:01:00 AM","-1.5",""
"2/8/14 5:01:00 AM","-1.5",""
"2/8/14 9:01:00 AM","-1.5",""
"2/8/14 1:01:00 PM","-1.5",""
"2/8/14 5:01:00 PM","-1.5",""
"2/8/14 9:01:00 PM","-1.5",""
"2/9/14 1:01:00 AM","-1.5",""
"2/9/14 5:01:00 AM","-1.5",""
"2/9/14 9:01:00 AM","-1.5",""
"2/9/14 1:01:00 PM","-1.5",""
"2/9/14 5:01:00 PM","-1.5",""
"2/9/14 9:01:00 PM","-1.5",""
"2/10/14 1:01:00 AM","-1.5",""
"2/10/14 5:01:00 AM","-1.5",""
"2/10/14 9:01:00 AM","-1.5",""
"2/10/14 1:01:00 PM","-1.5",""
"2/10/14 5:01:00 PM","-1.5",""
"2/10/14 9:01:00 PM","-1.5",""
"2/11/14 1:01:00 AM","-1.5",""
"2/11/14 5:01:00 AM","-1.5",""
"2/11/14 9:01:00 AM","-1.5",""
"2/11/14 1:01:00 PM","-1.5",""
"2/11/14 5:01:00 PM","-1.5",""
"2/11/14 9:01:00 PM","-1.5",""
"2/12/14 1:01:00 AM","-1.5",""
"2/12/14 5:01:00 AM","-1.5",""
"2/12/14 9:01:00 AM","-1.5",""
"2/12/14 1:01:00 PM","-1.5",""
"2/12/14 5:01:00 PM","-1.5",""
"2/12/14 9:01:00 PM","-1.5",""
"2/13/14 1:01:00 AM","-1",""
"2/13/14 5:01:00 AM","-1",""
"2/13/14 9:01:00 AM","-1",""
"2/13/14 1:01:00 PM","-1",""
"2/13/14 5:01:00 PM","-1",""
"2/13/14 9:01:00 PM","-1",""
"2/14/14 1:01:00 AM","-1",""
"2/14/14 5:01:00 AM","-1",""
"2/14/14 9:01:00 AM","-1",""
"2/14/14 1:01:00 PM","-1",""
"2/14/14 5:01:00 PM","-1",""
"2/14/14 9:01:00 PM","-1",""
"2/15/14 1:01:00 AM","-1",""
"2/15/14 5:01:00 AM","-1",""
"2/15/14 9:01:00 AM","-1",""
"2/15/14 1:01:00 PM","-1",""
"2/15/14 5:01:00 PM","-1",""
"2/15/14 9:01:00 PM","-1",""
"2/16/14 1:01:00 AM","-1",""
"2/16/14 5:01:00 AM","-1",""
"2/16/14 9:01:00 AM","-1",""
"2/16/14 1:01:00 PM","-1",""
"2/16/14 5:01:00 PM","-1",""
"2/16/14 9:01:00 PM","-1",""
"2/17/14 1:01:00 AM","-1",""
"2/17/14 5:01:00 AM","-1",""
"2/17/14 9:01:00 AM","-1",""
"2/17/14 1:01:00 PM","-1",""
"2/17/14 5:01:00 PM","-1",""
"2/17/14 9:01:00 PM","-1",""
"2/18/14 1:01:00 AM","-1",""
"2/18/14 5:01:00 AM","-1",""
"2/18/14 9:01:00 AM","-1",""
"2/18/14 1:01:00 PM","-1",""
"2/18/14 5:01:00 PM","-1",""
"2/18/14 9:01:00 PM","-1",""
"2/19/14 1:01:00 AM","-1",""
"2/19/14 5:01:00 AM","-1",""
"2/19/14 9:01:00 AM","-1",""
"2/19/14 1:01:00 PM","-1",""
"2/19/14 5:01:00 PM","-1",""
"2/19/14 9:01:00 PM","-1",""
"2/20/14 1:01:00 AM","-1",""
"2/20/14 5:01:00 AM","-1",""
"2/20/14 9:01:00 AM","-1",""
"2/20/14 1:01:00 PM","-1",""
"2/20/14 5:01:00 PM","-1",""
"2/20/14 9:01:00 PM","-1",""
"2/21/14 1:01:00 AM","-1",""
"2/21/14 5:01:00 AM","-1",""
"2/21/14 9:01:00 AM","-1",""
"2/21/14 1:01:00 PM","-1",""
"2/21/14 5:01:00 PM","-1",""
"2/21/14 9:01:00 PM","-1",""
"2/22/14 1:01:00 AM","-1",""
"2/22/14 5:01:00 AM","-1",""
"2/22/14 9:01:00 AM","-1",""
"2/22/14 1:01:00 PM","-1",""
"2/22/14 5:01:00 PM","-1",""
"2/22/14 9:01:00 PM","-1",""
"2/23/14 1:01:00 AM","-1",""
"2/23/14 5:01:00 AM","-1",""
"2/23/14 9:01:00 AM","-1",""
"2/23/14 1:01:00 PM","-1",""
"2/23/14 5:01:00 PM","-1",""
"2/23/14 9:01:00 PM","-1",""
"2/24/14 1:01:00 AM","-1",""
"2/24/14 5:01:00 AM","-1",""
"2/24/14 9:01:00 AM","-1",""
"2/24/14 1:01:00 PM","-1",""
"2/24/14 5:01:00 PM","-1",""
"2/24/14 9:01:00 PM","-1",""
"2/25/14 1:01:00 AM","-1",""
"2/25/14 5:01:00 AM","-1",""
"2/25/14 9:01:00 AM","-1",""
"2/25/14 1:01:00 PM","-1",""
"2/25/14 5:01:00 PM","-1",""
"2/25/14 9:01:00 PM","-1",""
"2/26/14 1:01:00 AM","-1",""
"2/26/14 5:01:00 AM","-1",""
"2/26/14 9:01:00 AM","-1",""
"2/26/14 1:01:00 PM","-1",""
"2/26/14 5:01:00 PM","-1",""
"2/26/14 9:01:00 PM","-1",""
"2/27/14 1:01:00 AM","-1",""
"2/27/14 5:01:00 AM","-1",""
"2/27/14 9:01:00 AM","-1",""
"2/27/14 1:01:00 PM","-1",""
"2/27/14 5:01:00 PM","-1",""
"2/27/14 9:01:00 PM","-1",""
"2/28/14 1:01:00 AM","-1",""
"2/28/14 5:01:00 AM","-1",""
"2/28/14 9:01:00 AM","-1",""
"2/28/14 1:01:00 PM","-1",""
"2/28/14 5:01:00 PM","-1",""
"2/28/14 9:01:00 PM","-1",""
"3/1/14 1:01:00 AM","-1",""
"3/1/14 5:01:00 AM","-1",""
"3/1/14 9:01:00 AM","-1",""
"3/1/14 1:01:00 PM","-1",""
"3/1/14 5:01:00 PM","-1",""
"3/1/14 9:01:00 PM","-1",""
"3/2/14 1:01:00 AM","-1",""
"3/2/14 5:01:00 AM","-1",""
"3/2/14 9:01:00 AM","-1",""
"3/2/14 1:01:00 PM","-1",""
"3/2/14 5:01:00 PM","-1",""
"3/2/14 9:01:00 PM","-1",""
"3/3/14 1:01:00 AM","-1",""
"3/3/14 5:01:00 AM","-1",""
"3/3/14 9:01:00 AM","-1",""
"3/3/14 1:01:00 PM","-1",""
"3/3/14 5:01:00 PM","-1",""
"3/3/14 9:01:00 PM","-1",""
"3/4/14 1:01:00 AM","-1",""
"3/4/14 5:01:00 AM","-1",""
"3/4/14 9:01:00 AM","-1",""
"3/4/14 1:01:00 PM","-1",""
"3/4/14 5:01:00 PM","-1",""
"3/4/14 9:01:00 PM","-1",""
"3/5/14 1:01:00 AM","-1",""
"3/5/14 5:01:00 AM","-1",""
"3/5/14 9:01:00 AM","-1",""
"3/5/14 1:01:00 PM","-1",""
"3/5/14 5:01:00 PM","-1",""
"3/5/14 9:01:00 PM","-1",""
"3/6/14 1:01:00 AM","-1",""
"3/6/14 5:01:00 AM","-1",""
"3/6/14 9:01:00 AM","-1",""
"3/6/14 1:01:00 PM","-1",""
"3/6/14 5:01:00 PM","-1",""
"3/6/14 9:01:00 PM","-1",""
"3/7/14 1:01:00 AM","-1",""
"3/7/14 5:01:00 AM","-1",""
"3/7/14 9:01:00 AM","-1",""
"3/7/14 1:01:00 PM","-1",""
"3/7/14 5:01:00 PM","-1",""
"3/7/14 9:01:00 PM","-1",""
"3/8/14 1:01:00 AM","-1",""
"3/8/14 5:01:00 AM","-1",""
"3/8/14 9:01:00 AM","-1",""
"3/8/14 1:01:00 PM","-1",""
"3/8/14 5:01:00 PM","-1",""
"3/8/14 9:01:00 PM","-1",""
"3/9/14 1:01:00 AM","-1",""
"3/9/14 5:01:00 AM","-1",""
"3/9/14 9:01:00 AM","-1",""
"3/9/14 1:01:00 PM","-1",""
"3/9/14 5:01:00 PM","-1",""
"3/9/14 9:01:00 PM","-1",""
"3/10/14 1:01:00 AM","-1",""
"3/10/14 5:01:00 AM","-1",""
"3/10/14 9:01:00 AM","-1",""
"3/10/14 1:01:00 PM","-1",""
"3/10/14 5:01:00 PM","-1",""
"3/10/14 9:01:00 PM","-1",""
"3/11/14 1:01:00 AM","-1",""
"3/11/14 5:01:00 AM","-1",""
"3/11/14 9:01:00 AM","-1",""
"3/11/14 1:01:00 PM","-1",""
"3/11/14 5:01:00 PM","-1",""
"3/11/14 9:01:00 PM","-1",""
"3/12/14 1:01:00 AM","-1",""
"3/12/14 5:01:00 AM","-1",""
"3/12/14 9:01:00 AM","-1",""
"3/12/14 1:01:00 PM","-1",""
"3/12/14 5:01:00 PM","-1",""
"3/12/14 9:01:00 PM","-1",""
"3/13/14 1:01:00 AM","-1",""
"3/13/14 5:01:00 AM","-1",""
"3/13/14 9:01:00 AM","-1",""
"3/13/14 1:01:00 PM","-1",""
"3/13/14 5:01:00 PM","-1",""
"3/13/14 9:01:00 PM","-1",""
"3/14/14 1:01:00 AM","-1",""
"3/14/14 5:01:00 AM","-1",""
"3/14/14 9:01:00 AM","-1",""
"3/14/14 1:01:00 PM","-1",""
"3/14/14 5:01:00 PM","-1",""
"3/14/14 9:01:00 PM","-1",""
"3/15/14 1:01:00 AM","-1",""
"3/15/14 5:01:00 AM","-1",""
"3/15/14 9:01:00 AM","-1",""
"3/15/14 1:01:00 PM","-1",""
"3/15/14 5:01:00 PM","-1",""
"3/15/14 9:01:00 PM","-1",""
"3/16/14 1:01:00 AM","-1",""
"3/16/14 5:01:00 AM","-1",""
"3/16/14 9:01:00 AM","-1",""
"3/16/14 1:01:00 PM","-1",""
"3/16/14 5:01:00 PM","-1",""
"3/16/14 9:01:00 PM","-1",""
"3/17/14 1:01:00 AM","-1",""
"3/17/14 5:01:00 AM","-1",""
"3/17/14 9:01:00 AM","-1",""
"3/17/14 1:01:00 PM","-1",""
"3/17/14 5:01:00 PM","-1",""
"3/17/14 9:01:00 PM","-1",""
"3/18/14 1:01:00 AM","-1",""
"3/18/14 5:01:00 AM","-1",""
"3/18/14 9:01:00 AM","-1",""
"3/18/14 1:01:00 PM","-1",""
"3/18/14 5:01:00 PM","-1",""
"3/18/14 9:01:00 PM","-1",""
"3/19/14 1:01:00 AM","-1",""
"3/19/14 5:01:00 AM","-1",""
"3/19/14 9:01:00 AM","-1",""
"3/19/14 1:01:00 PM","-1",""
"3/19/14 5:01:00 PM","-1",""
"3/19/14 9:01:00 PM","-1",""
"3/20/14 1:01:00 AM","-1",""
"3/20/14 5:01:00 AM","-1",""
"3/20/14 9:01:00 AM","-1",""
"3/20/14 1:01:00 PM","-1",""
"3/20/14 5:01:00 PM","-1",""
"3/20/14 9:01:00 PM","-1",""
"3/21/14 1:01:00 AM","-1",""
"3/21/14 5:01:00 AM","-1",""
"3/21/14 9:01:00 AM","-1",""
"3/21/14 1:01:00 PM","-1",""
"3/21/14 5:01:00 PM","-1",""
"3/21/14 9:01:00 PM","-1",""
"3/22/14 1:01:00 AM","-1",""
"3/22/14 5:01:00 AM","-1",""
"3/22/14 9:01:00 AM","-1",""
"3/22/14 1:01:00 PM","-1",""
"3/22/14 5:01:00 PM","-1",""
"3/22/14 9:01:00 PM","-1",""
"3/23/14 1:01:00 AM","-1",""
"3/23/14 5:01:00 AM","-1",""
"3/23/14 9:01:00 AM","-1",""
"3/23/14 1:01:00 PM","-1",""
"3/23/14 5:01:00 PM","-1",""
"3/23/14 9:01:00 PM","-1",""
"3/24/14 1:01:00 AM","-1",""
"3/24/14 5:01:00 AM","-1",""
"3/24/14 9:01:00 AM","-1",""
"3/24/14 1:01:00 PM","-1",""
"3/24/14 5:01:00 PM","-1",""
"3/24/14 9:01:00 PM","-1",""
"3/25/14 1:01:00 AM","-1",""
"3/25/14 5:01:00 AM","-1",""
"3/25/14 9:01:00 AM","-1",""
"3/25/14 1:01:00 PM","-1",""
"3/25/14 5:01:00 PM","-1",""
"3/25/14 9:01:00 PM","-1",""
"3/26/14 1:01:00 AM","-1",""
"3/26/14 5:01:00 AM","-1",""
"3/26/14 9:01:00 AM","-1",""
"3/26/14 1:01:00 PM","-1",""
"3/26/14 5:01:00 PM","-1",""
"3/26/14 9:01:00 PM","-1",""
"3/27/14 1:01:00 AM","-1",""
"3/27/14 5:01:00 AM","-1",""
"3/27/14 9:01:00 AM","-1",""
"3/27/14 1:01:00 PM","-1",""
"3/27/14 5:01:00 PM","-1",""
"3/27/14 9:01:00 PM","-1",""
"3/28/14 1:01:00 AM","-1",""
"3/28/14 5:01:00 AM","-1",""
"3/28/14 9:01:00 AM","-1",""
"3/28/14 1:01:00 PM","-1",""
"3/28/14 5:01:00 PM","-1",""
"3/28/14 9:01:00 PM","-1",""
"3/29/14 1:01:00 AM","-1",""
"3/29/14 5:01:00 AM","-1",""
"3/29/14 9:01:00 AM","-1",""
"3/29/14 1:01:00 PM","-1",""
"3/29/14 5:01:00 PM","-1",""
"3/29/14 9:01:00 PM","-1",""
"3/30/14 1:01:00 AM","-1",""
"3/30/14 5:01:00 AM","-1",""
"3/30/14 9:01:00 AM","-1",""
"3/30/14 1:01:00 PM","-1",""
"3/30/14 5:01:00 PM","-1",""
"3/30/14 9:01:00 PM","-1",""
"3/31/14 1:01:00 AM","-1",""
"3/31/14 5:01:00 AM","-1",""
"3/31/14 9:01:00 AM","-1",""
"3/31/14 1:01:00 PM","-1",""
"3/31/14 5:01:00 PM","-1",""
"3/31/14 9:01:00 PM","-1",""
"4/1/14 1:01:00 AM","-1",""
"4/1/14 5:01:00 AM","-1",""
"4/1/14 9:01:00 AM","-1",""
"4/1/14 1:01:00 PM","-1",""
"4/1/14 5:01:00 PM","-1",""
"4/1/14 9:01:00 PM","-1",""
"4/2/14 1:01:00 AM","-1",""
"4/2/14 5:01:00 AM","-1",""
"4/2/14 9:01:00 AM","-1",""
"4/2/14 1:01:00 PM","-1",""
"4/2/14 5:01:00 PM","-1",""
"4/2/14 9:01:00 PM","-1",""
"4/3/14 1:01:00 AM","-1",""
"4/3/14 5:01:00 AM","-1",""
"4/3/14 9:01:00 AM","-1",""
"4/3/14 1:01:00 PM","-1",""
"4/3/14 5:01:00 PM","-1",""
"4/3/14 9:01:00 PM","-1",""
"4/4/14 1:01:00 AM","-1",""
"4/4/14 5:01:00 AM","-1",""
"4/4/14 9:01:00 AM","-1",""
"4/4/14 1:01:00 PM","-1",""
"4/4/14 5:01:00 PM","-1",""
"4/4/14 9:01:00 PM","-1",""
"4/5/14 1:01:00 AM","-1",""
"4/5/14 5:01:00 AM","-1",""
"4/5/14 9:01:00 AM","-1",""
"4/5/14 1:01:00 PM","-1",""
"4/5/14 5:01:00 PM","-1",""
"4/5/14 9:01:00 PM","-1",""
"4/6/14 1:01:00 AM","-1",""
"4/6/14 5:01:00 AM","-1",""
"4/6/14 9:01:00 AM","-1",""
"4/6/14 1:01:00 PM","-1",""
"4/6/14 5:01:00 PM","-1",""
"4/6/14 9:01:00 PM","-1",""
"4/7/14 1:01:00 AM","-1",""
"4/7/14 5:01:00 AM","-1",""
"4/7/14 9:01:00 AM","-1",""
"4/7/14 1:01:00 PM","-1",""
"4/7/14 5:01:00 PM","-1",""
"4/7/14 9:01:00 PM","-1",""
"4/8/14 1:01:00 AM","-1",""
"4/8/14 5:01:00 AM","-1",""
"4/8/14 9:01:00 AM","-1",""
"4/8/14 1:01:00 PM","-1",""
"4/8/14 5:01:00 PM","-1",""
"4/8/14 9:01:00 PM","-1",""
"4/9/14 1:01:00 AM","-1",""
"4/9/14 5:01:00 AM","-1",""
"4/9/14 9:01:00 AM","-1",""
"4/9/14 1:01:00 PM","-1",""
"4/9/14 5:01:00 PM","-1",""
"4/9/14 9:01:00 PM","-1",""
"4/10/14 1:01:00 AM","-1",""
"4/10/14 5:01:00 AM","-1",""
"4/10/14 9:01:00 AM","-1",""
"4/10/14 1:01:00 PM","-1",""
"4/10/14 5:01:00 PM","-1",""
"4/10/14 9:01:00 PM","-1",""
"4/11/14 1:01:00 AM","-1",""
"4/11/14 5:01:00 AM","-1",""
"4/11/14 9:01:00 AM","-1",""
"4/11/14 1:01:00 PM","-1",""
"4/11/14 5:01:00 PM","-0.5",""
"4/11/14 9:01:00 PM","-0.5",""
"4/12/14 1:01:00 AM","-0.5",""
"4/12/14 5:01:00 AM","-0.5",""
"4/12/14 9:01:00 AM","-0.5",""
"4/12/14 1:01:00 PM","-0.5",""
"4/12/14 5:01:00 PM","-0.5",""
"4/12/14 9:01:00 PM","-0.5",""
"4/13/14 1:01:00 AM","-0.5",""
"4/13/14 5:01:00 AM","-0.5",""
"4/13/14 9:01:00 AM","-0.5",""
"4/13/14 1:01:00 PM","-0.5",""
"4/13/14 5:01:00 PM","-0.5",""
"4/13/14 9:01:00 PM","-0.5",""
"4/14/14 1:01:00 AM","-0.5",""
"4/14/14 5:01:00 AM","-0.5",""
"4/14/14 9:01:00 AM","-0.5",""
"4/14/14 1:01:00 PM","-0.5",""
"4/14/14 5:01:00 PM","-0.5",""
"4/14/14 9:01:00 PM","-0.5",""
"4/15/14 1:01:00 AM","-0.5",""
"4/15/14 5:01:00 AM","-0.5",""
"4/15/14 9:01:00 AM","-0.5",""
"4/15/14 1:01:00 PM","-0.5",""
"4/15/14 5:01:00 PM","-0.5",""
"4/15/14 9:01:00 PM","-0.5",""
"4/16/14 1:01:00 AM","-0.5",""
"4/16/14 5:01:00 AM","-0.5",""
"4/16/14 9:01:00 AM","-0.5",""
"4/16/14 1:01:00 PM","-0.5",""
"4/16/14 5:01:00 PM","-0.5",""
"4/16/14 9:01:00 PM","-0.5",""
"4/17/14 1:01:00 AM","-0.5",""
"4/17/14 5:01:00 AM","-0.5",""
"4/17/14 9:01:00 AM","-0.5",""
"4/17/14 1:01:00 PM","-0.5",""
"4/17/14 5:01:00 PM","-0.5",""
"4/17/14 9:01:00 PM","-0.5",""
"4/18/14 1:01:00 AM","-0.5",""
"4/18/14 5:01:00 AM","-0.5",""
"4/18/14 9:01:00 AM","-0.5",""
"4/18/14 1:01:00 PM","-0.5",""
"4/18/14 5:01:00 PM","-0.5",""
"4/18/14 9:01:00 PM","-0.5",""
"4/19/14 1:01:00 AM","-0.5",""
"4/19/14 5:01:00 AM","-0.5",""
"4/19/14 9:01:00 AM","-0.5",""
"4/19/14 1:01:00 PM","-0.5",""
"4/19/14 5:01:00 PM","-0.5",""
"4/19/14 9:01:00 PM","-0.5",""
"4/20/14 1:01:00 AM","-0.5",""
"4/20/14 5:01:00 AM","-0.5",""
"4/20/14 9:01:00 AM","-0.5",""
"4/20/14 1:01:00 PM","-0.5",""
"4/20/14 5:01:00 PM","-0.5",""
