"DateTime","Temperature","Light"
"1/4/14 5:01:00 AM","-3",""
"1/4/14 9:01:00 AM","-3.5",""
"1/4/14 1:01:00 PM","-1",""
"1/4/14 5:01:00 PM","-2",""
"1/4/14 9:01:00 PM","-4",""
"1/5/14 1:01:00 AM","-5.5",""
"1/5/14 5:01:00 AM","-6",""
"1/5/14 9:01:00 AM","-7",""
"1/5/14 1:01:00 PM","-5",""
"1/5/14 5:01:00 PM","-2.5",""
"1/5/14 9:01:00 PM","-5",""
"1/6/14 1:01:00 AM","-6.5",""
"1/6/14 5:01:00 AM","-7",""
"1/6/14 9:01:00 AM","-7",""
"1/6/14 1:01:00 PM","-5",""
"1/6/14 5:01:00 PM","-1.5",""
"1/6/14 9:01:00 PM","-3.5",""
"1/7/14 1:01:00 AM","-5",""
"1/7/14 5:01:00 AM","-5.5",""
"1/7/14 9:01:00 AM","-5.5",""
"1/7/14 1:01:00 PM","-2.5",""
"1/7/14 5:01:00 PM","-1.5",""
"1/7/14 9:01:00 PM","-3",""
"1/8/14 1:01:00 AM","-4",""
"1/8/14 5:01:00 AM","-4.5",""
"1/8/14 9:01:00 AM","-4",""
"1/8/14 1:01:00 PM","-2",""
"1/8/14 5:01:00 PM","-0.5",""
"1/8/14 9:01:00 PM","-1.5",""
"1/9/14 1:01:00 AM","-2",""
"1/9/14 5:01:00 AM","-2.5",""
"1/9/14 9:01:00 AM","-3.5",""
"1/9/14 1:01:00 PM","-1.5",""
"1/9/14 5:01:00 PM","-0.5",""
"1/9/14 9:01:00 PM","-1",""
"1/10/14 1:01:00 AM","-1",""
"1/10/14 5:01:00 AM","-1.5",""
"1/10/14 9:01:00 AM","-2.5",""
"1/10/14 1:01:00 PM","-1",""
"1/10/14 5:01:00 PM","-0.5",""
"1/10/14 9:01:00 PM","-1.5",""
"1/11/14 1:01:00 AM","-2.5",""
"1/11/14 5:01:00 AM","-3",""
"1/11/14 9:01:00 AM","-3.5",""
"1/11/14 1:01:00 PM","-1.5",""
"1/11/14 5:01:00 PM","-0.5",""
"1/11/14 9:01:00 PM","0",""
"1/12/14 1:01:00 AM","-1",""
"1/12/14 5:01:00 AM","-1",""
"1/12/14 9:01:00 AM","-1.5",""
"1/12/14 1:01:00 PM","-0.5",""
"1/12/14 5:01:00 PM","0",""
"1/12/14 9:01:00 PM","-2",""
"1/13/14 1:01:00 AM","-3",""
"1/13/14 5:01:00 AM","-4",""
"1/13/14 9:01:00 AM","-4.5",""
"1/13/14 1:01:00 PM","-2.5",""
"1/13/14 5:01:00 PM","-0.5",""
"1/13/14 9:01:00 PM","-1.5",""
"1/14/14 1:01:00 AM","-3",""
"1/14/14 5:01:00 AM","-3.5",""
"1/14/14 9:01:00 AM","-3.5",""
"1/14/14 1:01:00 PM","-2",""
"1/14/14 5:01:00 PM","-0.5",""
"1/14/14 9:01:00 PM","-1",""
"1/15/14 1:01:00 AM","-2.5",""
"1/15/14 5:01:00 AM","-3",""
"1/15/14 9:01:00 AM","-3",""
"1/15/14 1:01:00 PM","-1.5",""
"1/15/14 5:01:00 PM","0",""
"1/15/14 9:01:00 PM","-0.5",""
"1/16/14 1:01:00 AM","-2",""
"1/16/14 5:01:00 AM","-2.5",""
"1/16/14 9:01:00 AM","-3.5",""
"1/16/14 1:01:00 PM","-1.5",""
"1/16/14 5:01:00 PM","-0.5",""
"1/16/14 9:01:00 PM","-0.5",""
"1/17/14 1:01:00 AM","-2",""
"1/17/14 5:01:00 AM","-2.5",""
"1/17/14 9:01:00 AM","-3",""
"1/17/14 1:01:00 PM","-1",""
"1/17/14 5:01:00 PM","0",""
"1/17/14 9:01:00 PM","0",""
"1/18/14 1:01:00 AM","-1.5",""
"1/18/14 5:01:00 AM","-2",""
"1/18/14 9:01:00 AM","-2.5",""
"1/18/14 1:01:00 PM","-1",""
"1/18/14 5:01:00 PM","0",""
"1/18/14 9:01:00 PM","0",""
"1/19/14 1:01:00 AM","-1",""
"1/19/14 5:01:00 AM","-2",""
"1/19/14 9:01:00 AM","-2.5",""
"1/19/14 1:01:00 PM","-0.5",""
"1/19/14 5:01:00 PM","0",""
"1/19/14 9:01:00 PM","0",""
"1/20/14 1:01:00 AM","-1",""
"1/20/14 5:01:00 AM","-1.5",""
"1/20/14 9:01:00 AM","-2",""
"1/20/14 1:01:00 PM","-0.5",""
"1/20/14 5:01:00 PM","0",""
"1/20/14 9:01:00 PM","0",""
"1/21/14 1:01:00 AM","-1",""
"1/21/14 5:01:00 AM","-2",""
"1/21/14 9:01:00 AM","-2.5",""
"1/21/14 1:01:00 PM","-1",""
"1/21/14 5:01:00 PM","0",""
"1/21/14 9:01:00 PM","0",""
"1/22/14 1:01:00 AM","-2",""
"1/22/14 5:01:00 AM","-2.5",""
"1/22/14 9:01:00 AM","-3",""
"1/22/14 1:01:00 PM","-1",""
"1/22/14 5:01:00 PM","0",""
"1/22/14 9:01:00 PM","-0.5",""
"1/23/14 1:01:00 AM","-2",""
"1/23/14 5:01:00 AM","-2",""
"1/23/14 9:01:00 AM","-3",""
"1/23/14 1:01:00 PM","-1.5",""
"1/23/14 5:01:00 PM","0",""
"1/23/14 9:01:00 PM","0",""
"1/24/14 1:01:00 AM","-2",""
"1/24/14 5:01:00 AM","-3",""
"1/24/14 9:01:00 AM","-3.5",""
"1/24/14 1:01:00 PM","-1.5",""
"1/24/14 5:01:00 PM","-0.5",""
"1/24/14 9:01:00 PM","-1",""
"1/25/14 1:01:00 AM","-2",""
"1/25/14 5:01:00 AM","-2.5",""
"1/25/14 9:01:00 AM","-3",""
"1/25/14 1:01:00 PM","-1",""
"1/25/14 5:01:00 PM","0",""
"1/25/14 9:01:00 PM","-0.5",""
"1/26/14 1:01:00 AM","-1.5",""
"1/26/14 5:01:00 AM","-2.5",""
"1/26/14 9:01:00 AM","-2.5",""
"1/26/14 1:01:00 PM","-1",""
"1/26/14 5:01:00 PM","0",""
"1/26/14 9:01:00 PM","0",""
"1/27/14 1:01:00 AM","-1",""
"1/27/14 5:01:00 AM","-2",""
"1/27/14 9:01:00 AM","-2",""
"1/27/14 1:01:00 PM","-0.5",""
"1/27/14 5:01:00 PM","0",""
"1/27/14 9:01:00 PM","0",""
"1/28/14 1:01:00 AM","-1",""
"1/28/14 5:01:00 AM","-2",""
"1/28/14 9:01:00 AM","-2.5",""
"1/28/14 1:01:00 PM","-1",""
"1/28/14 5:01:00 PM","0",""
"1/28/14 9:01:00 PM","-1.5",""
"1/29/14 1:01:00 AM","-2",""
"1/29/14 5:01:00 AM","-2",""
"1/29/14 9:01:00 AM","-2",""
"1/29/14 1:01:00 PM","-0.5",""
"1/29/14 5:01:00 PM","0.5",""
"1/29/14 9:01:00 PM","0",""
"1/30/14 1:01:00 AM","0",""
"1/30/14 5:01:00 AM","0",""
"1/30/14 9:01:00 AM","-0.5",""
"1/30/14 1:01:00 PM","0.5",""
"1/30/14 5:01:00 PM","0.5",""
"1/30/14 9:01:00 PM","0.5",""
"1/31/14 1:01:00 AM","0",""
"1/31/14 5:01:00 AM","0",""
"1/31/14 9:01:00 AM","0",""
"1/31/14 1:01:00 PM","0",""
"1/31/14 5:01:00 PM","0",""
"1/31/14 9:01:00 PM","0",""
"2/1/14 1:01:00 AM","0",""
"2/1/14 5:01:00 AM","0",""
"2/1/14 9:01:00 AM","0",""
"2/1/14 1:01:00 PM","0",""
"2/1/14 5:01:00 PM","0",""
"2/1/14 9:01:00 PM","0",""
"2/2/14 1:01:00 AM","-0.5",""
"2/2/14 5:01:00 AM","-1",""
"2/2/14 9:01:00 AM","-1.5",""
"2/2/14 1:01:00 PM","-1",""
"2/2/14 5:01:00 PM","0",""
"2/2/14 9:01:00 PM","-0.5",""
"2/3/14 1:01:00 AM","-1",""
"2/3/14 5:01:00 AM","-1",""
"2/3/14 9:01:00 AM","-1",""
"2/3/14 1:01:00 PM","-0.5",""
"2/3/14 5:01:00 PM","0",""
"2/3/14 9:01:00 PM","-0.5",""
"2/4/14 1:01:00 AM","-0.5",""
"2/4/14 5:01:00 AM","-0.5",""
"2/4/14 9:01:00 AM","-0.5",""
"2/4/14 1:01:00 PM","-0.5",""
"2/4/14 5:01:00 PM","0",""
"2/4/14 9:01:00 PM","0",""
"2/5/14 1:01:00 AM","0",""
"2/5/14 5:01:00 AM","-0.5",""
"2/5/14 9:01:00 AM","-0.5",""
"2/5/14 1:01:00 PM","-0.5",""
"2/5/14 5:01:00 PM","-0.5",""
"2/5/14 9:01:00 PM","-0.5",""
"2/6/14 1:01:00 AM","-0.5",""
"2/6/14 5:01:00 AM","-0.5",""
"2/6/14 9:01:00 AM","-0.5",""
"2/6/14 1:01:00 PM","-0.5",""
"2/6/14 5:01:00 PM","0",""
"2/6/14 9:01:00 PM","0",""
"2/7/14 1:01:00 AM","0",""
"2/7/14 5:01:00 AM","0",""
"2/7/14 9:01:00 AM","0",""
"2/7/14 1:01:00 PM","0",""
"2/7/14 5:01:00 PM","0",""
"2/7/14 9:01:00 PM","0",""
"2/8/14 1:01:00 AM","0",""
"2/8/14 5:01:00 AM","0",""
"2/8/14 9:01:00 AM","0",""
"2/8/14 1:01:00 PM","0",""
"2/8/14 5:01:00 PM","0",""
"2/8/14 9:01:00 PM","0",""
"2/9/14 1:01:00 AM","0",""
"2/9/14 5:01:00 AM","0",""
"2/9/14 9:01:00 AM","0",""
"2/9/14 1:01:00 PM","0",""
"2/9/14 5:01:00 PM","0",""
"2/9/14 9:01:00 PM","0",""
"2/10/14 1:01:00 AM","0",""
"2/10/14 5:01:00 AM","0",""
"2/10/14 9:01:00 AM","0",""
"2/10/14 1:01:00 PM","0",""
"2/10/14 5:01:00 PM","0",""
"2/10/14 9:01:00 PM","0",""
"2/11/14 1:01:00 AM","0",""
"2/11/14 5:01:00 AM","0",""
"2/11/14 9:01:00 AM","0",""
"2/11/14 1:01:00 PM","0",""
"2/11/14 5:01:00 PM","0",""
"2/11/14 9:01:00 PM","0",""
"2/12/14 1:01:00 AM","0",""
"2/12/14 5:01:00 AM","0",""
"2/12/14 9:01:00 AM","-0.5",""
"2/12/14 1:01:00 PM","-0.5",""
"2/12/14 5:01:00 PM","0",""
"2/12/14 9:01:00 PM","0",""
"2/13/14 1:01:00 AM","0",""
"2/13/14 5:01:00 AM","0",""
"2/13/14 9:01:00 AM","0",""
"2/13/14 1:01:00 PM","0",""
"2/13/14 5:01:00 PM","0",""
"2/13/14 9:01:00 PM","0",""
"2/14/14 1:01:00 AM","0.5",""
"2/14/14 5:01:00 AM","0.5",""
"2/14/14 9:01:00 AM","0.5",""
"2/14/14 1:01:00 PM","0.5",""
"2/14/14 5:01:00 PM","0.5",""
"2/14/14 9:01:00 PM","0.5",""
"2/15/14 1:01:00 AM","0.5",""
"2/15/14 5:01:00 AM","0.5",""
"2/15/14 9:01:00 AM","0.5",""
"2/15/14 1:01:00 PM","0.5",""
"2/15/14 5:01:00 PM","1.5",""
"2/15/14 9:01:00 PM","1",""
"2/16/14 1:01:00 AM","0.5",""
"2/16/14 5:01:00 AM","0.5",""
"2/16/14 9:01:00 AM","0.5",""
"2/16/14 1:01:00 PM","0.5",""
"2/16/14 5:01:00 PM","3.5",""
"2/16/14 9:01:00 PM","2",""
"2/17/14 1:01:00 AM","1.5",""
"2/17/14 5:01:00 AM","1",""
"2/17/14 9:01:00 AM","0.5",""
"2/17/14 1:01:00 PM","0.5",""
"2/17/14 5:01:00 PM","3",""
"2/17/14 9:01:00 PM","1.5",""
"2/18/14 1:01:00 AM","1",""
"2/18/14 5:01:00 AM","1",""
"2/18/14 9:01:00 AM","0.5",""
"2/18/14 1:01:00 PM","0.5",""
"2/18/14 5:01:00 PM","4",""
"2/18/14 9:01:00 PM","2",""
"2/19/14 1:01:00 AM","1.5",""
"2/19/14 5:01:00 AM","1",""
"2/19/14 9:01:00 AM","1",""
"2/19/14 1:01:00 PM","3",""
"2/19/14 5:01:00 PM","3.5",""
"2/19/14 9:01:00 PM","2",""
"2/20/14 1:01:00 AM","1.5",""
"2/20/14 5:01:00 AM","0.5",""
"2/20/14 9:01:00 AM","0",""
"2/20/14 1:01:00 PM","0",""
"2/20/14 5:01:00 PM","0.5",""
"2/20/14 9:01:00 PM","0.5",""
"2/21/14 1:01:00 AM","-0.5",""
"2/21/14 5:01:00 AM","-0.5",""
"2/21/14 9:01:00 AM","-0.5",""
"2/21/14 1:01:00 PM","0",""
"2/21/14 5:01:00 PM","0.5",""
"2/21/14 9:01:00 PM","0.5",""
"2/22/14 1:01:00 AM","0",""
"2/22/14 5:01:00 AM","0",""
"2/22/14 9:01:00 AM","0",""
"2/22/14 1:01:00 PM","0.5",""
"2/22/14 5:01:00 PM","1.5",""
"2/22/14 9:01:00 PM","1",""
"2/23/14 1:01:00 AM","0.5",""
"2/23/14 5:01:00 AM","0",""
"2/23/14 9:01:00 AM","-0.5",""
"2/23/14 1:01:00 PM","0.5",""
"2/23/14 5:01:00 PM","2.5",""
"2/23/14 9:01:00 PM","1",""
"2/24/14 1:01:00 AM","0.5",""
"2/24/14 5:01:00 AM","0",""
"2/24/14 9:01:00 AM","0",""
"2/24/14 1:01:00 PM","0.5",""
"2/24/14 5:01:00 PM","3",""
"2/24/14 9:01:00 PM","1",""
"2/25/14 1:01:00 AM","1",""
"2/25/14 5:01:00 AM","0.5",""
"2/25/14 9:01:00 AM","0",""
"2/25/14 1:01:00 PM","1",""
"2/25/14 5:01:00 PM","4",""
"2/25/14 9:01:00 PM","2",""
"2/26/14 1:01:00 AM","1",""
"2/26/14 5:01:00 AM","1",""
"2/26/14 9:01:00 AM","0.5",""
"2/26/14 1:01:00 PM","2",""
"2/26/14 5:01:00 PM","3.5",""
"2/26/14 9:01:00 PM","2",""
"2/27/14 1:01:00 AM","1",""
"2/27/14 5:01:00 AM","1",""
"2/27/14 9:01:00 AM","1.5",""
"2/27/14 1:01:00 PM","3",""
"2/27/14 5:01:00 PM","3",""
"2/27/14 9:01:00 PM","2",""
"2/28/14 1:01:00 AM","2",""
"2/28/14 5:01:00 AM","1.5",""
"2/28/14 9:01:00 AM","1.5",""
"2/28/14 1:01:00 PM","1.5",""
"2/28/14 5:01:00 PM","1.5",""
"2/28/14 9:01:00 PM","1.5",""
"3/1/14 1:01:00 AM","1.5",""
"3/1/14 5:01:00 AM","1.5",""
"3/1/14 9:01:00 AM","2",""
"3/1/14 1:01:00 PM","3",""
"3/1/14 5:01:00 PM","3.5",""
"3/1/14 9:01:00 PM","2",""
"3/2/14 1:01:00 AM","2",""
"3/2/14 5:01:00 AM","1.5",""
"3/2/14 9:01:00 AM","1.5",""
"3/2/14 1:01:00 PM","2.5",""
"3/2/14 5:01:00 PM","4.5",""
"3/2/14 9:01:00 PM","2.5",""
"3/3/14 1:01:00 AM","2",""
"3/3/14 5:01:00 AM","1.5",""
"3/3/14 9:01:00 AM","1",""
"3/3/14 1:01:00 PM","1",""
"3/3/14 5:01:00 PM","4",""
"3/3/14 9:01:00 PM","2",""
"3/4/14 1:01:00 AM","1.5",""
"3/4/14 5:01:00 AM","1.5",""
"3/4/14 9:01:00 AM","1",""
"3/4/14 1:01:00 PM","1",""
"3/4/14 5:01:00 PM","3",""
"3/4/14 9:01:00 PM","2",""
"3/5/14 1:01:00 AM","1.5",""
"3/5/14 5:01:00 AM","1.5",""
"3/5/14 9:01:00 AM","1",""
"3/5/14 1:01:00 PM","1",""
"3/5/14 5:01:00 PM","3.5",""
"3/5/14 9:01:00 PM","2",""
"3/6/14 1:01:00 AM","1.5",""
"3/6/14 5:01:00 AM","1",""
"3/6/14 9:01:00 AM","1",""
"3/6/14 1:01:00 PM","1",""
"3/6/14 5:01:00 PM","4.5",""
"3/6/14 9:01:00 PM","3",""
"3/7/14 1:01:00 AM","2.5",""
"3/7/14 5:01:00 AM","2.5",""
"3/7/14 9:01:00 AM","2.5",""
"3/7/14 1:01:00 PM","3",""
"3/7/14 5:01:00 PM","4",""
"3/7/14 9:01:00 PM","2.5",""
"3/8/14 1:01:00 AM","1.5",""
"3/8/14 5:01:00 AM","1.5",""
"3/8/14 9:01:00 AM","1",""
"3/8/14 1:01:00 PM","1",""
"3/8/14 5:01:00 PM","2.5",""
"3/8/14 9:01:00 PM","1.5",""
"3/9/14 1:01:00 AM","1.5",""
"3/9/14 5:01:00 AM","1",""
"3/9/14 9:01:00 AM","0",""
"3/9/14 1:01:00 PM","0.5",""
"3/9/14 5:01:00 PM","4",""
"3/9/14 9:01:00 PM","2",""
"3/10/14 1:01:00 AM","1.5",""
"3/10/14 5:01:00 AM","1",""
"3/10/14 9:01:00 AM","1",""
"3/10/14 1:01:00 PM","1",""
"3/10/14 5:01:00 PM","5",""
"3/10/14 9:01:00 PM","3",""
"3/11/14 1:01:00 AM","1.5",""
"3/11/14 5:01:00 AM","1.5",""
"3/11/14 9:01:00 AM","1.5",""
"3/11/14 1:01:00 PM","1",""
"3/11/14 5:01:00 PM","3.5",""
"3/11/14 9:01:00 PM","2",""
"3/12/14 1:01:00 AM","1.5",""
"3/12/14 5:01:00 AM","0.5",""
"3/12/14 9:01:00 AM","0",""
"3/12/14 1:01:00 PM","0.5",""
"3/12/14 5:01:00 PM","3.5",""
"3/12/14 9:01:00 PM","1.5",""
"3/13/14 1:01:00 AM","1",""
"3/13/14 5:01:00 AM","0.5",""
"3/13/14 9:01:00 AM","0.5",""
"3/13/14 1:01:00 PM","1",""
"3/13/14 5:01:00 PM","5",""
"3/13/14 9:01:00 PM","3",""
"3/14/14 1:01:00 AM","2",""
"3/14/14 5:01:00 AM","1",""
"3/14/14 9:01:00 AM","1",""
"3/14/14 1:01:00 PM","4",""
"3/14/14 5:01:00 PM","5",""
"3/14/14 9:01:00 PM","2.5",""
"3/15/14 1:01:00 AM","1.5",""
"3/15/14 5:01:00 AM","1",""
"3/15/14 9:01:00 AM","1",""
"3/15/14 1:01:00 PM","2.5",""
"3/15/14 5:01:00 PM","4",""
"3/15/14 9:01:00 PM","1.5",""
"3/16/14 1:01:00 AM","1",""
"3/16/14 5:01:00 AM","1",""
"3/16/14 9:01:00 AM","0.5",""
"3/16/14 1:01:00 PM","2",""
"3/16/14 5:01:00 PM","5",""
"3/16/14 9:01:00 PM","3",""
"3/17/14 1:01:00 AM","2",""
"3/17/14 5:01:00 AM","1.5",""
"3/17/14 9:01:00 AM","1.5",""
"3/17/14 1:01:00 PM","5",""
"3/17/14 5:01:00 PM","5.5",""
"3/17/14 9:01:00 PM","4",""
"3/18/14 1:01:00 AM","2.5",""
"3/18/14 5:01:00 AM","0.5",""
"3/18/14 9:01:00 AM","0.5",""
"3/18/14 1:01:00 PM","1.5",""
"3/18/14 5:01:00 PM","3.5",""
"3/18/14 9:01:00 PM","1.5",""
"3/19/14 1:01:00 AM","0.5",""
"3/19/14 5:01:00 AM","0",""
"3/19/14 9:01:00 AM","0",""
"3/19/14 1:01:00 PM","1",""
"3/19/14 5:01:00 PM","3.5",""
"3/19/14 9:01:00 PM","1.5",""
"3/20/14 1:01:00 AM","0.5",""
"3/20/14 5:01:00 AM","0",""
"3/20/14 9:01:00 AM","0",""
"3/20/14 1:01:00 PM","1.5",""
"3/20/14 5:01:00 PM","5",""
"3/20/14 9:01:00 PM","2.5",""
"3/21/14 1:01:00 AM","1.5",""
"3/21/14 5:01:00 AM","1",""
"3/21/14 9:01:00 AM","1",""
"3/21/14 1:01:00 PM","4.5",""
"3/21/14 5:01:00 PM","6",""
"3/21/14 9:01:00 PM","3",""
"3/22/14 1:01:00 AM","2",""
"3/22/14 5:01:00 AM","1.5",""
"3/22/14 9:01:00 AM","2",""
"3/22/14 1:01:00 PM","5",""
"3/22/14 5:01:00 PM","5.5",""
"3/22/14 9:01:00 PM","3",""
"3/23/14 1:01:00 AM","2",""
"3/23/14 5:01:00 AM","1",""
"3/23/14 9:01:00 AM","1",""
"3/23/14 1:01:00 PM","4",""
"3/23/14 5:01:00 PM","6",""
"3/23/14 9:01:00 PM","3.5",""
"3/24/14 1:01:00 AM","2",""
"3/24/14 5:01:00 AM","1.5",""
"3/24/14 9:01:00 AM","1.5",""
"3/24/14 1:01:00 PM","4",""
"3/24/14 5:01:00 PM","6.5",""
"3/24/14 9:01:00 PM","4",""
"3/25/14 1:01:00 AM","2.5",""
"3/25/14 5:01:00 AM","2",""
"3/25/14 9:01:00 AM","2",""
"3/25/14 1:01:00 PM","5",""
"3/25/14 5:01:00 PM","7.5",""
"3/25/14 9:01:00 PM","5",""
"3/26/14 1:01:00 AM","4.5",""
"3/26/14 5:01:00 AM","4",""
"3/26/14 9:01:00 AM","4.5",""
"3/26/14 1:01:00 PM","6.5",""
"3/26/14 5:01:00 PM","5.5",""
"3/26/14 9:01:00 PM","4.5",""
"3/27/14 1:01:00 AM","3.5",""
"3/27/14 5:01:00 AM","3.5",""
"3/27/14 9:01:00 AM","3.5",""
"3/27/14 1:01:00 PM","3",""
"3/27/14 5:01:00 PM","4.5",""
"3/27/14 9:01:00 PM","3",""
"3/28/14 1:01:00 AM","2.5",""
"3/28/14 5:01:00 AM","1.5",""
"3/28/14 9:01:00 AM","1",""
"3/28/14 1:01:00 PM","2.5",""
"3/28/14 5:01:00 PM","5",""
"3/28/14 9:01:00 PM","3",""
"3/29/14 1:01:00 AM","2",""
"3/29/14 5:01:00 AM","1",""
"3/29/14 9:01:00 AM","1",""
"3/29/14 1:01:00 PM","3.5",""
"3/29/14 5:01:00 PM","6.5",""
"3/29/14 9:01:00 PM","4",""
"3/30/14 1:01:00 AM","3.5",""
"3/30/14 5:01:00 AM","3",""
"3/30/14 9:01:00 AM","3.5",""
"3/30/14 1:01:00 PM","5",""
"3/30/14 5:01:00 PM","5",""
"3/30/14 9:01:00 PM","3.5",""
"3/31/14 1:01:00 AM","2",""
"3/31/14 5:01:00 AM","1",""
"3/31/14 9:01:00 AM","1",""
"3/31/14 1:01:00 PM","3",""
"3/31/14 5:01:00 PM","6",""
"3/31/14 9:01:00 PM","3.5",""
"4/1/14 1:01:00 AM","3",""
"4/1/14 5:01:00 AM","3",""
"4/1/14 9:01:00 AM","3.5",""
"4/1/14 1:01:00 PM","5",""
"4/1/14 5:01:00 PM","7",""
"4/1/14 9:01:00 PM","5",""
"4/2/14 1:01:00 AM","4",""
"4/2/14 5:01:00 AM","3",""
"4/2/14 9:01:00 AM","3.5",""
"4/2/14 1:01:00 PM","3.5",""
"4/2/14 5:01:00 PM","3.5",""
"4/2/14 9:01:00 PM","3",""
"4/3/14 1:01:00 AM","3",""
"4/3/14 5:01:00 AM","2.5",""
"4/3/14 9:01:00 AM","2.5",""
"4/3/14 1:01:00 PM","2.5",""
"4/3/14 5:01:00 PM","2.5",""
"4/3/14 9:01:00 PM","2.5",""
"4/4/14 1:01:00 AM","2.5",""
"4/4/14 5:01:00 AM","2",""
"4/4/14 9:01:00 AM","2",""
"4/4/14 1:01:00 PM","2",""
"4/4/14 5:01:00 PM","2",""
"4/4/14 9:01:00 PM","2.5",""
"4/5/14 1:01:00 AM","2",""
"4/5/14 5:01:00 AM","2",""
"4/5/14 9:01:00 AM","1.5",""
"4/5/14 1:01:00 PM","4",""
"4/5/14 5:01:00 PM","6",""
"4/5/14 9:01:00 PM","3",""
"4/6/14 1:01:00 AM","2.5",""
"4/6/14 5:01:00 AM","2",""
"4/6/14 9:01:00 AM","1.5",""
"4/6/14 1:01:00 PM","2.5",""
"4/6/14 5:01:00 PM","5.5",""
"4/6/14 9:01:00 PM","3",""
"4/7/14 1:01:00 AM","2.5",""
"4/7/14 5:01:00 AM","2",""
"4/7/14 9:01:00 AM","2",""
"4/7/14 1:01:00 PM","3.5",""
"4/7/14 5:01:00 PM","6.5",""
"4/7/14 9:01:00 PM","4",""
"4/8/14 1:01:00 AM","2.5",""
"4/8/14 5:01:00 AM","2",""
"4/8/14 9:01:00 AM","2",""
"4/8/14 1:01:00 PM","5",""
"4/8/14 5:01:00 PM","9",""
"4/8/14 9:01:00 PM","5.5",""
"4/9/14 1:01:00 AM","4",""
"4/9/14 5:01:00 AM","3",""
"4/9/14 9:01:00 AM","3",""
"4/9/14 1:01:00 PM","6.5",""
"4/9/14 5:01:00 PM","9",""
"4/9/14 9:01:00 PM","6",""
"4/10/14 1:01:00 AM","4.5",""
"4/10/14 5:01:00 AM","3.5",""
"4/10/14 9:01:00 AM","3.5",""
"4/10/14 1:01:00 PM","6.5",""
"4/10/14 5:01:00 PM","9",""
"4/10/14 9:01:00 PM","6",""
"4/11/14 1:01:00 AM","5",""
"4/11/14 5:01:00 AM","4",""
"4/11/14 9:01:00 AM","4.5",""
"4/11/14 1:01:00 PM","8",""
"4/11/14 5:01:00 PM","10",""
"4/11/14 9:01:00 PM","6.5",""
"4/12/14 1:01:00 AM","5.5",""
"4/12/14 5:01:00 AM","5",""
"4/12/14 9:01:00 AM","6",""
"4/12/14 1:01:00 PM","8",""
"4/12/14 5:01:00 PM","7.5",""
"4/12/14 9:01:00 PM","6",""
"4/13/14 1:01:00 AM","5.5",""
"4/13/14 5:01:00 AM","5",""
"4/13/14 9:01:00 AM","5.5",""
"4/13/14 1:01:00 PM","6",""
"4/13/14 5:01:00 PM","6.5",""
"4/13/14 9:01:00 PM","4.5",""
"4/14/14 1:01:00 AM","3.5",""
"4/14/14 5:01:00 AM","2.5",""
"4/14/14 9:01:00 AM","2",""
"4/14/14 1:01:00 PM","2.5",""
"4/14/14 5:01:00 PM","7.5",""
"4/14/14 9:01:00 PM","3.5",""
"4/15/14 1:01:00 AM","2.5",""
"4/15/14 5:01:00 AM","1.5",""
"4/15/14 9:01:00 AM","1.5",""
"4/15/14 1:01:00 PM","4",""
"4/15/14 5:01:00 PM","7",""
"4/15/14 9:01:00 PM","3.5",""
"4/16/14 1:01:00 AM","3",""
"4/16/14 5:01:00 AM","2",""
"4/16/14 9:01:00 AM","3",""
"4/16/14 1:01:00 PM","6",""
"4/16/14 5:01:00 PM","6.5",""
"4/16/14 9:01:00 PM","4.5",""
"4/17/14 1:01:00 AM","3",""
"4/17/14 5:01:00 AM","2.5",""
"4/17/14 9:01:00 AM","2.5",""
"4/17/14 1:01:00 PM","5.5",""
"4/17/14 5:01:00 PM","9.5",""
"4/17/14 9:01:00 PM","5.5",""
"4/18/14 1:01:00 AM","4.5",""
"4/18/14 5:01:00 AM","4",""
"4/18/14 9:01:00 AM","4.5",""
"4/18/14 1:01:00 PM","7.5",""
"4/18/14 5:01:00 PM","10",""
"4/18/14 9:01:00 PM","7.5",""
"4/19/14 1:01:00 AM","6.5",""
"4/19/14 5:01:00 AM","6.5",""
"4/19/14 9:01:00 AM","6.5",""
"4/19/14 1:01:00 PM","8",""
"4/19/14 5:01:00 PM","10.5",""
"4/19/14 9:01:00 PM","7.5",""
"4/20/14 1:01:00 AM","6.5",""
"4/20/14 5:01:00 AM","5.5",""
"4/20/14 9:01:00 AM","6",""
"4/20/14 1:01:00 PM","8.5",""
"4/20/14 5:01:00 PM","12",""
"4/20/14 9:01:00 PM","8",""
"4/21/14 1:01:00 AM","6.5",""
"4/21/14 5:01:00 AM","6",""
"4/21/14 9:01:00 AM","6",""
"4/21/14 1:01:00 PM","9",""
"4/21/14 5:01:00 PM","12.5",""
"4/21/14 9:01:00 PM","8.5",""
"4/22/14 1:01:00 AM","7.5",""
"4/22/14 5:01:00 AM","6.5",""
"4/22/14 9:01:00 AM","7.5",""
"4/22/14 1:01:00 PM","10.5",""
"4/22/14 5:01:00 PM","11",""
"4/22/14 9:01:00 PM","9.5",""
"4/23/14 1:01:00 AM","8.5",""
"4/23/14 5:01:00 AM","7.5",""
"4/23/14 9:01:00 AM","7",""
"4/23/14 1:01:00 PM","9",""
"4/23/14 5:01:00 PM","10",""
"4/23/14 9:01:00 PM","7",""
"4/24/14 1:01:00 AM","5",""
"4/24/14 5:01:00 AM","4",""
